grade,month,day,heat_id,nom_length,billets_qty,l1_length,l2_length,l3_length,l1_romb,l2_romb,l3_romb
SAE 1022,Marzo,19,35028153.0,5.13,103,5.14,5.14,5.14,7,10,6.0
SAE 1022,Marzo,19,35028154.0,5.13,100,5.14,,5.13,6,,6.0
SAE 1022,Marzo,19,35028155.0,5.13,103,5.14,,5.13,7,,7.0
SAE 1022,Marzo,19,35028156.0,5.13,106,5.13,5.11,5.13,13,12,6.0
SAE 1022,Marzo,19,35028157.0,5.13,97,5.13,5.11,5.13,12,12,6.0
SAE 1022,Marzo,19,35028158.0,5.13,105,,5.12,5.13,,12,7.0
SAE 1022,Marzo,19,35028159.0,5.13,99,5.13,,5.14,12,,8.0
SAE 1022,Marzo,20,35028160.0,5.13,102,5.13,5.14,5.13,10,10,9.0
SAE 1022,Marzo,20,35028161.0,5.13,103,5.13,5.13,5.14,10,13,7.0
SAE 1022,Marzo,20,35028162.0,5.13,105,5.14,5.13,5.13,6,12,7.0
SAE 1022,Marzo,20,35028163.0,5.13,100,5.13,5.14,5.13,6,12,7.0
SAE 1022,Marzo,20,35028164.0,5.13,112,5.13,5.14,5.13,6,12,6.0
